Vertices: 265214
Edges: 420045
Elapsed time for processing: 16.67007088661194 secs.
Number of superbubbles found: 13285.
<10000,10001>
<150659,150660>
<150661,150662>
<150663,150664>
<150667,150668>
<150671,150672>
<15071,15072>
<150716,150717>
<150725,150726>
<150729,150730>
<15075,15076>
<150750,150751>
<150825,150826>
<150833,150834>
<150844,150845>
<150914,150915>
<150933,150934>
<150940,150941>
<150944,150945>
<150946,150947>
<150948,150949>
<150950,150951>
<150958,150959>
<150975,150976>
<150978,150979>
<150981,150982>
<151001,151002>
<151032,151033>
<151036,151037>
<151078,151079>
<151089,151090>
<151110,151111>
<151121,151122>
<151127,151128>
<151147,151148>
<151174,151175>
<151218,151219>
<151256,151257>
<151283,151284>
<151289,151290>
<151291,151292>
<151303,151304>
<151305,151306>
<151317,151318>
<151320,151321>
<151356,151357>
<151366,151367>
<151370,151371>
<151431,151432>
<151526,151527>
<151535,151536>
<151537,151538>
<151549,151550>
<151563,151564>
<151569,151570>
<151573,151574>
<151601,151602>
<151615,151616>
<151618,151619>
<151637,151638>
<151639,151640>
<151642,151643>
<151648,151649>
<151650,151651>
<151652,151653>
<151656,151657>
<151670,151671>
<151674,151675>
<151687,151688>
<151689,151690>
<151691,151692>
<151693,151694>
<151700,151701>
<151703,151704>
<151730,151731>
<151742,151743>
<151756,151757>
<151763,151764>
<151781,151782>
<151791,151792>
<151793,151794>
<151795,151796>
<151813,151814>
<151844,151845>
<151847,151848>
<151851,151852>
<151856,151857>
<151858,151859>
<151862,151863>
<151871,151872>
<151883,151884>
<151886,151887>
<151892,151893>
<151898,151899>
<151901,151902>
<151913,151914>
<151919,151920>
<151927,151928>
<151946,151947>
<151954,151955>
<151956,151957>
<151975,151976>
<151980,151981>
<151983,151984>
<152020,152021>
<152043,152044>
<152071,152072>
<152102,152103>
<152147,152148>
<152149,152150>
<152163,152164>
<15219,15220>
<152196,152197>
<152209,152210>
<152213,152214>
<152220,152221>
<152228,152229>
<152244,152245>
<152269,152270>
<152287,152288>
<152307,152308>
<152313,152314>
<152320,152321>
<152328,152329>
<152344,152345>
<152347,152348>
<152350,152351>
<152356,152357>
<152363,152364>
<152373,152374>
<152375,152376>
<152382,152383>
<152441,152442>
<152454,152455>
<152466,152467>
<15247,15248>
<152493,152494>
<152496,152497>
<152519,152520>
<152529,152530>
<152548,152549>
<152593,152594>
<152608,152609>
<152611,152612>
<152613,152614>
<152621,152622>
<152640,152641>
<152646,152647>
<152653,152654>
<152658,152659>
<152677,152678>
<152683,152684>
<152698,152699>
<152705,152706>
<152719,152720>
<152721,152722>
<152725,152726>
<152728,152729>
<152734,152735>
<152748,152749>
<152757,152758>
<152762,152763>
<152764,152765>
<152832,152833>
<152949,152950>
<152951,152952>
<152985,152986>
<152995,152996>
<153,154>
<153018,153019>
<153021,153022>
<153035,153036>
<153050,153051>
<153057,153058>
<153062,153063>
<153070,153071>
<153074,153075>
<153081,153082>
<153086,153087>
<153090,153091>
<153161,153162>
<153174,153175>
<153204,153205>
<153228,153229>
<153285,153286>
<153311,153312>
<153339,153340>
<153346,153347>
<153358,153359>
<153364,153365>
<153369,153370>
<153376,153377>
<153383,153384>
<153390,153391>
<153400,153401>
<153424,153425>
<153429,153430>
<153450,153451>
<153461,153462>
<153471,153472>
<153476,153477>
<153482,153483>
<153501,153502>
<153504,153505>
<153511,153512>
<153522,153523>
<153541,153542>
<153556,153557>
<153558,153559>
<153580,153581>
<153603,153604>
<153605,153606>
<153674,153675>
<153677,153678>
<153695,153696>
<153697,153698>
<15372,15373>
<153751,153752>
<153790,153791>
<153795,153796>
<153815,153816>
<153833,153834>
<153842,153843>
<153907,153908>
<153914,153915>
<153921,153922>
<153952,153953>
<153955,153956>
<153969,153970>
<153973,153974>
<153977,153978>
<154000,154001>
<154009,154010>
<154021,154022>
<15405,15406>
<154059,154060>
<154065,154066>
<154069,154070>
<154074,154075>
<154077,154078>
<154082,154083>
<154085,154086>
<154087,154088>
<154089,154090>
<154097,154098>
<154100,154101>
<154109,154110>
<154119,154120>
<154126,154127>
<154131,154132>
<154148,154149>
<154155,154156>
<154158,154159>
<154173,154174>
<154181,154182>
<154190,154191>
<154194,154195>
<154202,154203>
<154213,154214>
<154215,154216>
<154219,154220>
<154226,154227>
<154238,154239>
<154247,154248>
<154252,154253>
<154270,154271>
<154272,154273>
<154274,154275>
<154299,154300>
<154317,154318>
<154344,154345>
<154352,154353>
<154401,154402>
<154443,154444>
<154448,154449>
<154477,154478>
<154522,154523>
<154555,154556>
<154564,154565>
<154582,154583>
<154590,154591>
<154605,154606>
<154629,154630>
<15464,15465>
<154668,154669>
<154697,154698>
<154704,154705>
<154706,154707>
<154752,154753>
<154775,154776>
<154828,154829>
<154847,154848>
<154873,154874>
<154916,154917>
<154919,154920>
<154930,154931>
<154945,154946>
<154948,154949>
<154954,154955>
<154968,154969>
<154977,154978>
<154983,154984>
<154988,154989>
<155005,155006>
<155076,155077>
<155154,155155>
<155220,155221>
<155270,155271>
<155279,155280>
<155299,155300>
<155302,155303>
<155307,155308>
<155318,155319>
<155327,155328>
<155370,155371>
<155446,155447>
<155511,155512>
<155523,155524>
<15554,15555>
<155545,155546>
<155560,155561>
<155606,155607>
<155610,155611>
<15564,15565>
<155642,155643>
<155713,155714>
<155716,155717>
<155720,155721>
<155731,155732>
<155737,155738>
<155795,155796>
<155801,155802>
<155812,155813>
<155824,155825>
<155828,155829>
<155839,155840>
<155843,155844>
<155850,155851>
<155855,155856>
<155862,155863>
<155864,155865>
<155874,155875>
<155892,155893>
<155894,155895>
<155896,155897>
<155903,155904>
<155912,155913>
<155916,155917>
<155918,155919>
<155921,155922>
<155925,155926>
<155930,155931>
<155933,155934>
<155935,155936>
<155939,155940>
<155941,155942>
<155943,155944>
<155947,155948>
<155949,155950>
<155952,155953>
<155957,155958>
<155960,155961>
<155965,155966>
<155981,155982>
<155983,155984>
<155989,155990>
<155991,155992>
<156,157>
<156000,156001>
<156003,156004>
<156017,156018>
<156019,156020>
<156024,156025>
<156026,156027>
<156049,156050>
<15606,15607>
<156066,156067>
<156069,156070>
<156073,156074>
<156076,156077>
<156079,156080>
<156084,156085>
<156089,156090>
<156104,156105>
<156108,156109>
<156146,156147>
<156148,156149>
<156176,156177>
<156188,156189>
<156210,156211>
<156218,156219>
<156227,156228>
<156268,156269>
<156282,156283>
<156311,156312>
<156365,156366>
<156406,156407>
<156433,156434>
<156466,156467>
<156503,156504>
<156533,156534>
<156538,156539>
<156626,156627>
<156662,156663>
<156675,156676>
<156697,156698>
<156756,156757>
<15679,15680>
<156797,156798>
<156808,156809>
<156817,156818>
<156823,156824>
<156839,156840>
<156859,156860>
<156877,156878>
<156883,156884>
<156922,156923>
<156928,156929>
<156946,156947>
<156962,156963>
<156983,156984>
<157004,157005>
<157009,157010>
<157016,157017>
<157066,157067>
<157088,157089>
<157101,157102>
<157116,157117>
<157123,157124>
<157129,157130>
<157135,157136>
<157149,157150>
<157171,157172>
<157180,157181>
<157183,157184>
<157187,157188>
<157203,157204>
<157210,157211>
<157222,157223>
<157232,157233>
<157234,157235>
<157253,157254>
<157255,157256>
<157258,157259>
<157274,157275>
<157280,157281>
<157287,157288>
<157299,157300>
<157301,157302>
<157304,157305>
<157329,157330>
<157389,157390>
<157394,157395>
<157411,157412>
<157525,157526>
<157555,157556>
<157557,157558>
<157635,157636>
<157640,157641>
<157693,157694>
<15773,15774>
<157734,157735>
<157754,157755>
<157762,157763>
<157776,157777>
<157789,157790>
<157821,157822>
<157841,157842>
<157846,157847>
<157853,157854>
<157865,157866>
<157873,157874>
<157913,157914>
<157924,157925>
<157931,157932>
<157933,157934>
<157935,157936>
<157946,157947>
<157948,157949>
<157951,157952>
<157960,157961>
<157962,157963>
<157972,157973>
<157986,157987>
<157988,157989>
<157997,157998>
<158008,158009>
<158013,158014>
<158017,158018>
<158038,158039>
<158080,158081>
<158090,158091>
<158092,158093>
<158095,158096>
<158101,158102>
<158109,158110>
<158132,158133>
<158151,158152>
<158203,158204>
<158238,158239>
<158295,158296>
<15831,15832>
<158328,158329>
<158357,158358>
<158375,158376>
<158403,158404>
<158419,158420>
<158423,158424>
<158428,158429>
<158434,158435>
<158448,158449>
<158450,158451>
<158463,158464>
<158469,158470>
<158471,158472>
<158478,158479>
<158487,158488>
<158497,158498>
<158505,158506>
<158532,158533>
<158559,158560>
<158563,158564>
<15860,15861>
<158649,158650>
<15870,15871>
<158726,158727>
<158791,158792>
<158795,158796>
<158798,158799>
<158879,158880>
<158881,158882>
<158886,158887>
<158897,158898>
<158900,158901>
<158902,158903>
<158911,158912>
<158973,158974>
<158983,158984>
<159002,159003>
<15902,15903>
<15904,15905>
<159046,159047>
<159137,159138>
<159182,159183>
<159186,159187>
<159192,159193>
<159204,159205>
<159222,159223>
<159225,159226>
<159243,159244>
<159281,159282>
<159283,159284>
<159324,159325>
<159419,159420>
<159544,159545>
<159549,159550>
<15955,15956>
<159565,159566>
<15960,15961>
<159619,159620>
<159622,159623>
<159630,159631>
<159638,159639>
<159647,159648>
<159654,159655>
<159657,159658>
<159660,159661>
<159760,159761>
<159795,159796>
<159822,159823>
<159826,159827>
<159862,159863>
<159882,159883>
<159913,159914>
<159924,159925>
<159946,159947>
<159974,159975>
<15998,15999>
<159986,159987>
<160004,160005>
<160028,160029>
<160031,160032>
<160037,160038>
<160045,160046>
<160078,160079>
<160088,160089>
<160103,160104>
<160108,160109>
<160115,160116>
<160118,160119>
<160120,160121>
<160124,160125>
<160126,160127>
<160128,160129>
<160130,160131>
<160132,160133>
<160135,160136>
<160139,160140>
<160141,160142>
<160158,160159>
<160160,160161>
<160165,160166>
<160170,160171>
<160181,160182>
<160188,160189>
<160208,160209>
<160211,160212>
<160214,160215>
<160228,160229>
<160230,160231>
<160239,160240>
<160245,160246>
<160261,160262>
<160290,160291>
<160307,160308>
<160317,160318>
<160323,160324>
<160332,160333>
<16040,16041>
<160413,160414>
<160419,160420>
<160425,160426>
<160429,160430>
<160459,160460>
<16046,16047>
<16048,16049>
<16054,16055>
<160564,160565>
<16060,16061>
<16064,16065>
<160645,160646>
<160652,160653>
<16066,16067>
<160734,160735>
<16074,16075>
<160763,160764>
<160765,160766>
<160771,160772>
<160777,160778>
<16079,16080>
<16081,16082>
<160841,160842>
<160862,160863>
<160872,160873>
<160929,160930>
<160946,160947>
<160980,160981>
<160983,160984>
<161023,161024>
<161026,161027>
<161031,161032>
<161050,161051>
<161088,161089>
<161098,161099>
<161117,161118>
<161121,161122>
<161205,161206>
<16124,16125>
<161240,161241>
<161324,161325>
<161358,161359>
<161377,161378>
<161387,161388>
<161420,161421>
<161435,161436>
<161449,161450>
<161455,161456>
<161788,161789>
<16188,16189>
<161956,161957>
<161988,161989>
<162029,162030>
<162036,162037>
<162044,162045>
<162059,162060>
<162072,162073>
<162090,162091>
<162113,162114>
<162135,162136>
<162138,162139>
<162146,162147>
<162233,162234>
<162239,162240>
<162304,162305>
<162307,162308>
<162319,162320>
<162370,162371>
<162376,162377>
<162458,162459>
<162551,162552>
<16258,16259>
<162822,162823>
<163090,163091>
<16312,16313>
<163247,163248>
<163251,163252>
<163259,163260>
<163336,163337>
<16346,16347>
<163545,163546>
<163708,163709>
<164053,164054>
<16441,16442>
<16446,16447>
<164505,164506>
<164546,164547>
<164623,164624>
<16464,16465>
<164672,164673>
<164736,164737>
<164751,164752>
<165058,165059>
<165194,165195>
<165290,165291>
<165332,165333>
<165571,165572>
<165579,165580>
<165593,165594>
<165609,165610>
<165615,165616>
<165720,165721>
<16592,16593>
<166252,166253>
<166345,166346>
<166466,166467>
<166767,166768>
<166823,166824>
<16707,16708>
<16721,16722>
<167221,167222>
<167233,167234>
<167249,167250>
<167257,167258>
<16729,16730>
<167296,167297>
<167306,167307>
<16731,16732>
<167376,167377>
<167383,167384>
<167386,167387>
<167435,167436>
<16744,16745>
<167449,167450>
<167460,167461>
<167500,167501>
<167555,167556>
<16756,16757>
<167707,167708>
<167826,167827>
<167874,167875>
<167972,167973>
<168108,168109>
<16811,16812>
<168196,168197>
<168230,168231>
<16830,16831>
<168381,168382>
<168520,168521>
<168599,168600>
<168713,168714>
<168736,168737>
<168757,168758>
<168903,168904>
<168984,168985>
<169021,169022>
<169031,169032>
<169092,169093>
<169099,169100>
<169117,169118>
<169237,169238>
<169249,169250>
<169257,169258>
<169279,169280>
<16928,16929>
<169294,169295>
<169296,169297>
<169299,169300>
<16930,16931>
<169408,169409>
<169427,169428>
<169476,169477>
<169570,169571>
<169606,169607>
<16961,16962>
<169675,169676>
<169721,169722>
<169726,169727>
<169756,169757>
<169767,169768>
<169771,169772>
<169775,169776>
<169781,169782>
<169813,169814>
<169868,169869>
<16992,16993>
<169937,169938>
<170056,170057>
<170072,170073>
<17008,17009>
<170107,170108>
<170165,170166>
<17017,17018>
<170171,170172>
<170191,170192>
<170199,170200>
<170223,170224>
<170252,170253>
<170293,170294>
<170313,170314>
<170315,170316>
<170338,170339>
<170351,170352>
<170360,170361>
<170369,170370>
<170372,170373>
<170374,170375>
<170386,170387>
<170404,170405>
<170408,170409>
<170417,170418>
<170426,170427>
<170430,170431>
<170434,170435>
<170442,170443>
<170452,170453>
<170457,170458>
<17047,17048>
<170476,170477>
<170498,170499>
<170500,170501>
<170555,170556>
<170598,170599>
<170633,170634>
<170715,170716>
<170756,170757>
<17087,17088>
<170935,170936>
<170986,170987>
<170988,170989>
<171038,171039>
<171118,171119>
<171289,171290>
<171311,171312>
<171339,171340>
<171373,171374>
<171411,171412>
<171422,171423>
<171426,171427>
<171511,171512>
<171514,171515>
<171538,171539>
<171547,171548>
<171741,171742>
<171751,171752>
<171781,171782>
<171855,171856>
<171863,171864>
<171896,171897>
<171909,171910>
<171913,171914>
<171950,171951>
<171965,171966>
<171967,171968>
<171970,171971>
<171972,171973>
<171977,171978>
<171980,171981>
<171998,171999>
<172002,172003>
<172005,172006>
<172025,172026>
<172116,172117>
<172196,172197>
<17221,17222>
<172210,172211>
<172267,172268>
<172292,172293>
<17231,17232>
<172365,172366>
<172373,172374>
<172385,172386>
<172397,172398>
<172415,172416>
<172417,172418>
<172428,172429>
<172437,172438>
<172442,172443>
<172452,172453>
<172459,172460>
<172503,172504>
<172516,172517>
<172540,172541>
<172567,172568>
<172575,172576>
<172644,172645>
<17266,17267>
<172663,172664>
<17276,17277>
<172778,172779>
<172806,172807>
<172808,172809>
<17282,17283>
<172831,172832>
<172834,172835>
<172846,172847>
<172849,172850>
<172853,172854>
<172861,172862>
<172869,172870>
<172878,172879>
<17288,17289>
<172881,172882>
<172887,172888>
<172898,172899>
<172900,172901>
<172902,172903>
<172914,172915>
<172939,172940>
<172941,172942>
<172957,172958>
<172960,172961>
<172964,172965>
<172968,172969>
<172998,172999>
<173002,173003>
<173009,173010>
<173014,173015>
<173023,173024>
<173042,173043>
<173047,173048>
<173050,173051>
<173132,173133>
<173152,173153>
<173204,173205>
<173245,173246>
<17325,17326>
<173262,173263>
<173312,173313>
<173349,173350>
<173393,173394>
<173414,173415>
<173425,173426>
<173491,173492>
<173497,173498>
<173505,173506>
<173511,173512>
<173550,173551>
<173557,173558>
<173575,173576>
<173583,173584>
<173628,173629>
<173637,173638>
<173681,173682>
<173759,173760>
<173864,173865>
<173996,173997>
<174017,174018>
<174049,174050>
<17414,17415>
<174222,174223>
<174309,174310>
<17450,17451>
<174602,174603>
<174605,174606>
<174648,174649>
<174667,174668>
<174676,174677>
<174704,174705>
<17478,17479>
<174793,174794>
<174809,174810>
<17481,17482>
<174866,174867>
<174891,174892>
<17492,17493>
<17494,17495>
<17504,17505>
<17506,17507>
<175135,175136>
<175150,175151>
<175164,175165>
<175167,175168>
<175170,175171>
<175179,175180>
<175210,175211>
<175215,175216>
<175242,175243>
<175260,175261>
<175336,175337>
<17536,17537>
<175374,175375>
<17542,17543>
<175441,175442>
<175493,175494>
<175519,175520>
<17552,17553>
<175533,175534>
<175535,175536>
<175561,175562>
<175568,175569>
<175595,175596>
<175612,175613>
<175615,175616>
<175628,175629>
<175640,175641>
<175646,175647>
<175651,175652>
<175660,175661>
<175662,175663>
<175666,175667>
<175673,175674>
<175694,175695>
<175715,175716>
<175720,175721>
<175729,175730>
<175743,175744>
<175752,175753>
<175813,175814>
<175823,175824>
<175830,175831>
<175854,175855>
<175861,175862>
<175864,175865>
<175866,175867>
<175875,175876>
<175886,175887>
<176035,176036>
<176050,176051>
<176070,176071>
<176152,176153>
<176168,176169>
<176200,176201>
<176212,176213>
<176240,176241>
<176253,176254>
<176279,176280>
<17639,17640>
<17651,17652>
<176515,176516>
<176562,176563>
<17657,17658>
<17659,17660>
<176629,176630>
<176631,176632>
<176665,176666>
<176674,176675>
<176683,176684>
<176713,176714>
<176718,176719>
<176722,176723>
<17676,17677>
<176763,176764>
<176777,176778>
<17685,17686>
<176881,176882>
<176890,176891>
<17690,17691>
<176918,176919>
<17693,17694>
<176968,176969>
<17699,17700>
<177083,177084>
<177098,177099>
<17710,17711>
<17712,17713>
<177151,177152>
<17716,17717>
<177207,177208>
<17721,17722>
<177214,177215>
<177219,177220>
<177222,177223>
<17724,17725>
<177281,177282>
<17737,17738>
<17744,17745>
<177458,177459>
<177466,177467>
<17747,17748>
<177556,177557>
<17756,17757>
<177591,177592>
<177618,177619>
<177621,177622>
<177626,177627>
<17763,17764>
<177631,177632>
<177691,177692>
<177716,177717>
<177758,177759>
<177760,177761>
<177774,177775>
<177787,177788>
<17779,17780>
<17783,17784>
<177860,177861>
<177881,177882>
<177915,177916>
<177947,177948>
<178016,178017>
<178058,178059>
<17806,17807>
<178068,178069>
<178071,178072>
<17814,17815>
<178204,178205>
<178218,178219>
<178224,178225>
<178226,178227>
